,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul
3127,2020-07-24,2.9,4.6,74.3,22.5,,,
3128,2020-07-25,0,3.1,69.3,24.3,,,
3129,2020-07-26,0,2,69.3,25.4,,,
3130,2020-07-27,2.2,2.2,86.4,24.3,,,
3131,2020-07-28,0.4,2,84.8,24.4,,,
3132,2020-07-29,50.1,2,95.8,23.7,,,
3133,2020-07-30,0.1,2.1,85.5,25.3,,,
3134,2020-07-31,1.5,2,81.9,26.2,,,
3135,2020-08-01,39.1,1.7,90.9,25.3,1163.56,,
3136,2020-08-02,31.4,2.3,96.3,24.9,,,
3137,2020-08-03,102.6,3,96.3,25,,,
3138,2020-08-04,3.9,3.5,89.3,27,,,
3139,2020-08-05,18.5,1.9,92.1,26.5,,,
3140,2020-08-06,75.7,3.3,92.8,24.1,,,
3141,2020-08-07,0,1.8,85.3,24.3,,,
3142,2020-08-08,19.1,2.3,89.5,24.2,,,
3143,2020-08-09,50.3,2.6,95.4,24.9,,,
3144,2020-08-10,44.6,2,91.6,26.5,,,
3145,2020-08-11,97,2.2,92.5,24.6,,,
3146,2020-08-12,0,1.9,83.9,27.2,,,
3147,2020-08-13,0,2.5,82.4,28,,,
3148,2020-08-14,0.4,3.5,86.1,27.1,,,
3149,2020-08-15,69,1.9,96,26.1,,,
3150,2020-08-16,0,3,82.6,27.4,,,
3151,2020-08-17,0,2.3,77.9,28.2,,,
3152,2020-08-18,0,1.6,76.3,27.5,,,
3153,2020-08-19,0,2,76.8,27.1,,,
3154,2020-08-20,0,1.7,76,27.7,,,
3155,2020-08-21,2.5,1.6,83.1,26.6,,,
3156,2020-08-22,42.6,2.1,87.4,24.3,,,
3157,2020-08-23,0,1.9,78.4,25.3,,,
3158,2020-08-24,0,2.2,71.6,27.8,,,
3159,2020-08-25,0,2.1,69.5,29.9,,,
3160,2020-08-26,0.6,3.4,68.3,30.2,,,
3161,2020-08-27,8.7,3.6,84.6,27.1,,,
3162,2020-08-28,13.6,1.6,89.1,27.3,,,
3163,2020-08-29,13.6,1.3,90.1,26.8,,,
3164,2020-08-30,42.5,2.1,88.8,26.8,,,
3165,2020-08-31,0,2.8,77.9,26.4,,,
3166,2020-09-01,0,1.9,72.4,26.6,1154.45,,
3167,2020-09-02,33.3,2.3,91.3,24.3,,,
3168,2020-09-03,29.8,4.8,82,22.7,,,
3169,2020-09-04,0,2.7,63.9,23.3,,,
3170,2020-09-05,0,2,66.6,23.3,,,
3171,2020-09-06,6.4,2.7,80,21.7,,,
3172,2020-09-07,61,4.2,93.5,19.2,,,
3173,2020-09-08,0,4.2,71.5,23.4,,,
3174,2020-09-09,1.3,2.1,83.4,21.1,,,
3175,2020-09-10,3.9,2,75.8,22.8,,,
3176,2020-09-11,1.2,2.8,72.6,22.4,,,
3177,2020-09-12,5.7,2,83.8,20.2,,,
3178,2020-09-13,0,1.9,70.4,21.5,,,
3179,2020-09-14,0,1.8,79.3,21.3,,,
3180,2020-09-15,0,1.6,76.4,23,,,
3181,2020-09-16,0.3,1.9,79.9,22.5,,,
3182,2020-09-17,0,2.1,70.3,21.3,,,
3183,2020-09-18,0,2.8,62,21.5,,,
3184,2020-09-19,0.3,2.2,59.3,21.2,,,
3185,2020-09-20,0,2,57.6,19.7,,,
3186,2020-09-21,0,1.7,56.1,19.1,,,
3187,2020-09-22,0,2.8,55.3,20.2,,,
3188,2020-09-23,0,3.3,59.9,19.2,,,
3189,2020-09-24,0,3.7,59.6,20.6,,,
3190,2020-09-25,0,2.5,64.1,20.1,,,
3191,2020-09-26,0,2.4,62.5,19.3,,,
3192,2020-09-27,0,2,63.3,20.4,,,
3193,2020-09-28,0,2,66,20.7,,,
3194,2020-09-29,0,1.9,67.6,19.6,,,
3195,2020-09-30,38.3,1.7,78,19.6,,,
3196,2020-10-01,0,2.1,74.9,18.8,1133.96,,
3197,2020-10-02,0,2.3,79.6,19.2,,,
3198,2020-10-03,0,1.6,72.5,19.9,,,
3199,2020-10-04,0,2.8,65.1,16.6,,,
3200,2020-10-05,0,2.5,57.3,13.3,,,
3201,2020-10-06,0,2,55.9,14.2,,,
3202,2020-10-07,0,1.9,48.9,16,,,
3203,2020-10-08,0,3.1,53,17.2,,,
3204,2020-10-09,0,3,53.4,17.2,,,
3205,2020-10-10,0,2,60.1,16.9,,,
3206,2020-10-11,0,1.8,68.5,16.9,,,
3207,2020-10-12,0,2.2,68.6,16.2,,,
3208,2020-10-13,0,2.2,52.3,13.6,,,
3209,2020-10-14,0,2.4,47,12.8,,,
3210,2020-10-15,0,1.5,41.8,11.7,,,
3211,2020-10-16,0,1.5,64.3,11.8,,,
3212,2020-10-17,0,1.8,64.3,13.1,,,
3213,2020-10-18,0,2,65.5,13.6,,,
3214,2020-10-19,0,1.7,74.4,15.1,,,
3215,2020-10-20,0,1.6,67.1,15.2,,,
3216,2020-10-21,0,1.9,69.4,14.1,,,
3217,2020-10-22,0,2.8,66,13.5,,,
3218,2020-10-23,0,3,51.5,8.6,,,
3219,2020-10-24,0,2.5,47.6,8.7,,,
3220,2020-10-25,0,1.7,62.5,11.8,,,
3221,2020-10-26,0,1.6,71.6,12.9,,,
3222,2020-10-27,0,1.8,74.1,14,,,
3223,2020-10-28,0,2.5,52.1,13.8,,,
3224,2020-10-29,0,2,40.3,10.8,,,
3225,2020-10-30,0,1.5,42.9,11.9,,,
3226,2020-10-31,0,2.6,60.3,13.6,,,
3227,2020-11-01,13.6,2.3,84.3,13.7,1119.6,,
3228,2020-11-02,1.7,2.3,58.3,10.8,,,
3229,2020-11-03,0.5,3.5,47.5,5.1,,,
3230,2020-11-04,0,2.3,43.9,4.9,,,
3231,2020-11-05,0,1.8,61.5,9.6,,,
3232,2020-11-06,0,1.7,63.3,13.5,,,
3233,2020-11-07,0.1,2.7,68.8,14.6,,,
3234,2020-11-08,0,3.1,43.8,8.5,,,
3235,2020-11-09,0,1.8,40.9,5.5,,,
3236,2020-11-10,0,2.2,56.1,7.7,,,
3237,2020-11-11,0,1.6,53.5,9.3,,,
3238,2020-11-12,0,1.7,56.9,10.4,,,
3239,2020-11-13,0,1.6,71.5,12.2,,,
3240,2020-11-14,0,1.7,66.9,12.5,,,
3241,2020-11-15,0,1.7,75,11.1,,,
3242,2020-11-16,0,1.6,70.1,12.4,,,
3243,2020-11-17,0.1,2.3,67.5,15.9,,,
3244,2020-11-18,12.2,2.6,91.4,16.6,,,
3245,2020-11-19,86.9,4.2,90.5,13.6,,,
3246,2020-11-20,0,3.2,74.3,2.8,,,
3247,2020-11-21,0.2,2.1,67.9,6.5,,,
3248,2020-11-22,4.8,2.5,80.5,5.6,,,
3249,2020-11-23,0,2.3,61.4,1.7,,,
3250,2020-11-24,0,1.8,54.5,2.9,,,
3251,2020-11-25,0,1.5,64.1,4.6,,,
3252,2020-11-26,0,1.7,66.5,5.6,,,
3253,2020-11-27,0,2.7,61.6,4.1,,,
3254,2020-11-28,0,2.8,50,-0.1,,,
3255,2020-11-29,0,2.2,59.6,-0.6,,,
3256,2020-11-30,0,1.9,57.8,-0.2,,,
3257,2020-12-01,0,1.9,44.5,1.1,1168.32,,
3258,2020-12-02,0,1.8,41.4,2.4,,,
3259,2020-12-03,0,2.7,47.1,0.7,,,
3260,2020-12-04,0,1.8,53.8,-0.6,,,
3261,2020-12-05,0,1.7,63.1,2.1,,,
3262,2020-12-06,0,1.8,66.9,4.5,,,
3263,2020-12-07,0,2.6,57.5,3.4,,,
3264,2020-12-08,0,2,50,-0.5,,,
3265,2020-12-09,0,1.5,55.1,1.5,,,
3266,2020-12-10,0,1.7,69.9,5.8,,,
3267,2020-12-11,0,1.8,77.1,5.3,,,
3268,2020-12-12,0,2.1,51.3,2.3,,,
3269,2020-12-13,2.9,2.9,74.9,-1.1,,,
3270,2020-12-14,0,3.4,49.1,-7.7,,,
3271,2020-12-15,0,2.8,43,-8.3,,,
3272,2020-12-16,0,2.6,43.9,-8.3,,,
3273,2020-12-17,0,1.7,47,-4.9,,,
3274,2020-12-18,0.2,3,57,-2.1,,,
3275,2020-12-19,0,2.4,45.1,-5.1,,,
3276,2020-12-20,0,2,50.4,-3.7,,,
3277,2020-12-21,0,1.6,64.1,-1,,,
3278,2020-12-22,0,2,67.6,2,,,
3279,2020-12-23,0,2.3,76.6,4.5,,,
3280,2020-12-24,0,2.9,61.5,2.6,,,
3281,2020-12-25,0,2.1,51.9,-0.8,,,
3282,2020-12-26,0,1.8,65.8,2.2,,,
3283,2020-12-27,0,1.8,62.9,5.8,,,
3284,2020-12-28,1.3,1.4,72.1,6.7,,,
3285,2020-12-29,0.2,2.9,70.8,0.1,,,
3286,2020-12-30,0,4.1,55.5,-10.9,,,
3287,2020-12-31,0,2.4,53.9,-8.9,,,
3288,2021-01-01,0,2,64,-4.2,1242.35,0.5,6.7
3289,2021-01-02,0,2.6,38.5,-5,,,
3290,2021-01-03,0,2,45,-5.6,,,
3291,2021-01-04,0,1.7,51.4,-3.5,,,
3292,2021-01-05,0,2.9,52.8,-5.5,,,
3293,2021-01-06,2.3,2.4,54.6,-7.4,,,
3294,2021-01-07,0,4.1,49.9,-14.5,,,
3295,2021-01-08,0,3.3,44,-14.9,,,
3296,2021-01-09,0,2.6,46.3,-12.2,,,
3297,2021-01-10,0,1.3,54.4,-7.7,,,
3298,2021-01-11,0,1.9,62.1,-6.7,,,
3299,2021-01-12,2.6,1.8,79.5,-3.9,,,
3300,2021-01-13,0,2.4,80.3,2,,,
3301,2021-01-14,0,2.3,46.5,1.7,,,
3302,2021-01-15,0.2,3,67.4,4.5,,,
3303,2021-01-16,0,3.3,59.3,-4.9,,,
3304,2021-01-17,0,2.3,58.5,-5.5,,,
3305,2021-01-18,0.3,3.2,64.3,-3.8,,,
3306,2021-01-19,0,1.8,37.9,-6.3,,,
3307,2021-01-20,0,2.2,37.8,-0.1,,,
3308,2021-01-21,9.2,2.3,64.4,4.5,,,
3309,2021-01-22,0.1,1.7,92.9,5.5,,,
3310,2021-01-23,0,4.2,66,7.6,,,
3311,2021-01-24,0,2.1,63.9,7.3,,,
3312,2021-01-25,0,1.9,62,7.9,,,
3313,2021-01-26,1.7,1.9,80.4,5.3,,,
3314,2021-01-27,0,2.2,47.6,1.7,,,
3315,2021-01-28,2,4,52.3,-2.6,,,
3316,2021-01-29,0,3.5,40,-8.8,,,
3317,2021-01-30,0.5,2.5,60,-1.6,,,
3318,2021-01-31,0,2,57,3.2,,,
3319,2021-02-01,0.7,2.7,74.5,5,1263.36,,
3320,2021-02-02,0,3.9,44.1,-5.6,,,
3321,2021-02-03,3.4,2.2,64.6,-3.2,,,
3322,2021-02-04,0.1,2.5,50.1,-3.6,,,
3323,2021-02-05,0,2.4,71.8,1.4,,,
3324,2021-02-06,0,2.2,80.4,6.8,,,
3325,2021-02-07,0,2.9,67,3.6,,,
3326,2021-02-08,0,3.4,43.6,-3.1,,,
3327,2021-02-09,0,2,51.9,-0.9,,,
3328,2021-02-10,0,2.1,75.1,3.4,,,
3329,2021-02-11,0,1.3,71.5,5.5,,,
3330,2021-02-12,0,1.7,60.6,6.5,,,
3331,2021-02-13,0,1.5,50.6,7.6,,,
3332,2021-02-14,0,1.7,47.6,9.5,,,
3333,2021-02-15,1.4,4,65.1,1.2,,,
3334,2021-02-16,1.5,3.2,57.9,-5.1,,,
3335,2021-02-17,0,5,44.1,-8.3,,,
3336,2021-02-18,0,3.1,44.9,-5.8,,,
3337,2021-02-19,0,2.9,66.9,1.6,,,
3338,2021-02-20,0,2.1,60.4,8.8,,,
3339,2021-02-21,0,2.8,66.6,10.8,,,
3340,2021-02-22,0,2.9,58.3,7.8,,,
3341,2021-02-23,0,2.9,34,0,,,
3342,2021-02-24,0,1.8,33,2.9,,,
3343,2021-02-25,0,1.4,35.1,4.2,,,
3344,2021-02-26,0,2.3,35,8.2,,,
3345,2021-02-27,0,3.4,48.6,9.5,,,
3346,2021-02-28,0,2.1,49,7.8,,,
3347,2021-03-01,67.5,3.5,91,4.7,1312.63,,
3348,2021-03-02,0.1,1.9,75.9,2.3,,,
3349,2021-03-03,0,1.8,64.4,4.4,,,
3350,2021-03-04,0,1.9,62.4,7.2,,,
3351,2021-03-05,0,2.1,70.3,9,,,
3352,2021-03-06,0,3.3,69.5,6.6,,,
3353,2021-03-07,0,2.8,62.9,6.2,,,
3354,2021-03-08,0,1.8,60.3,7,,,
3355,2021-03-09,0,2.2,58.5,6.6,,,
3356,2021-03-10,0,1.8,61.8,8.8,,,
3357,2021-03-11,0,1.8,50.8,10.2,,,
3358,2021-03-12,0,2.2,57,10.5,,,
3359,2021-03-13,0,2.2,62.8,9.2,,,
3360,2021-03-14,0,2.2,71.4,9.1,,,
3361,2021-03-15,1.7,2.4,68.8,10.6,,,
3362,2021-03-16,1.3,3.2,52.5,8.4,,,
3363,2021-03-17,0,1.8,44.9,8.8,,,
3364,2021-03-18,0,1.8,50.1,11.7,,,
3365,2021-03-19,0,2.2,47.9,15.3,,,
3366,2021-03-20,5.1,2.2,74.6,9.9,,,
3367,2021-03-21,0.3,4,65.9,5.8,,,
3368,2021-03-22,0,3.2,55.3,6.2,,,
3369,2021-03-23,0,2.5,63.5,9.1,,,
3370,2021-03-24,0,2.4,61.5,10.8,,,
3371,2021-03-25,0,2.2,68.5,11.9,,,
3372,2021-03-26,0,1.4,58.4,12.6,,,
3373,2021-03-27,25.5,2.5,70.9,12.1,,,
3374,2021-03-28,9.2,3.3,95.8,9,,,
3375,2021-03-29,0.2,3.3,62.3,10.2,,,
3376,2021-03-30,0,2.2,47.3,10.8,,,
3377,2021-03-31,0,1.8,41,14.5,,,
3378,2021-04-01,0,3.5,33,17.7,1332.74,,
3379,2021-04-02,0,3.2,35.6,17.8,,,
3380,2021-04-03,56.2,3.1,80.8,14.9,,,
3381,2021-04-04,0.6,3.2,65.8,11.9,,,
3382,2021-04-05,0,2.4,47.9,11.9,,,
3383,2021-04-06,0,2.5,50.9,13.9,,,
3384,2021-04-07,0,2.5,47.5,14.1,,,
3385,2021-04-08,0,2.7,34,13,,,
3386,2021-04-09,0,2.7,39.3,13.6,,,
3387,2021-04-10,0,2.6,50,12.6,,,
3388,2021-04-11,0,1.7,45.4,15,,,
3389,2021-04-12,22,2.4,70.4,13.8,,,
3390,2021-04-13,8,3.7,74,10.4,,,
3391,2021-04-14,0,2.9,58.5,8.4,,,
3392,2021-04-15,0,2.1,62.3,11.6,,,
3393,2021-04-16,0.7,2.6,60,11.3,,,
3394,2021-04-17,0,2.6,56.6,9.6,,,
3395,2021-04-18,0,3.2,64.3,9.9,,,
3396,2021-04-19,0,2.4,65.3,12.2,,,
3397,2021-04-20,0,1.9,55.1,14.8,,,
3398,2021-04-21,0,1.8,43.1,19.1,,,
3399,2021-04-22,0,2.5,37.9,20.9,,,
3400,2021-04-23,0,3.2,41.4,19,,,
3401,2021-04-24,0,2.7,43,18.3,,,
3402,2021-04-25,0,2.7,50,18.2,,,
3403,2021-04-26,0,2.6,51.8,16.2,,,
3404,2021-04-27,1.7,2.3,62.4,15.4,,,
3405,2021-04-28,4.7,2.4,64.1,14.5,,,
3406,2021-04-29,3.9,2.3,54.1,14.6,,,
3407,2021-04-30,26.3,2.4,81.8,11.3,,,
3408,2021-05-01,8,2.7,80.8,10.2,1338.81,,
3409,2021-05-02,1.7,3.1,67.9,12.4,,,
3410,2021-05-03,0,2.1,56.4,14.1,,,
3411,2021-05-04,19.6,2.1,82.6,13.8,,,
3412,2021-05-05,0.1,3.5,64.4,13.9,,,
3413,2021-05-06,0,2.4,46.4,15.7,,,
3414,2021-05-07,8.8,3.4,60.3,14.4,,,
3415,2021-05-08,0,3.4,66.1,14.3,,,
3416,2021-05-09,0,3.5,51.3,15.7,,,
3417,2021-05-10,0,1.8,67.9,13.2,,,
3418,2021-05-11,0,2.7,48.9,18.5,,,
3419,2021-05-12,0,2.2,39.5,22,,,
3420,2021-05-13,0,1.9,54.4,22.9,,,
3421,2021-05-14,0,1.7,60.3,24.1,,,
3422,2021-05-15,15,1.7,79.5,22.1,,,
3423,2021-05-16,66.9,2.5,97.6,18.4,,,
3424,2021-05-17,3.1,1.6,93,15.3,,,
3425,2021-05-18,0,1.7,70.5,17.9,,,
3426,2021-05-19,0,1.8,52.3,19.9,,,
3427,2021-05-20,0.9,2.5,59.8,18.7,,,
3428,2021-05-21,6.9,1.7,86.5,16,,,
3429,2021-05-22,0.2,2.5,69.3,18.6,,,
3430,2021-05-23,0,1.7,64.4,19.5,,,
3431,2021-05-24,0,2.7,61,19.4,,,
3432,2021-05-25,8.3,3.2,72.3,15.3,,,
3433,2021-05-26,0,2.9,58.5,18,,,
3434,2021-05-27,8.9,2.8,83,15.8,,,
3435,2021-05-28,12.3,2.6,86,15.3,,,
3436,2021-05-29,0.3,2.2,79.8,15.4,,,
3437,2021-05-30,18.1,2.1,73,18.4,,,
3438,2021-05-31,4,1.8,78.9,19.9,,,
3439,2021-06-01,3.2,2.2,74.6,20.2,1374.36,,
3440,2021-06-02,0,2.1,64.4,23.2,,,
3441,2021-06-03,18.1,1.8,80.8,19.1,,,
3442,2021-06-04,0,2.9,69.4,18.5,,,
3443,2021-06-05,0,3.3,68.1,20.8,,,
3444,2021-06-06,0,2.2,69.6,23,,,
3445,2021-06-07,0,1.7,71.5,21.1,,,
3446,2021-06-08,0.1,1.7,69.6,23.6,,,
3447,2021-06-09,0,1.6,59.1,25.8,,,
3448,2021-06-10,6.1,2.2,68.5,24.9,,,
3449,2021-06-11,4.6,2.8,84.5,21.5,,,
3450,2021-06-12,0,1.8,74.6,24.2,,,
3451,2021-06-13,0,2,72.6,24.8,,,
3452,2021-06-14,0,2.1,68.8,24.8,,,
3453,2021-06-15,1.9,2.3,79.1,22.5,,,
3454,2021-06-16,0,3.6,59.9,24.3,,,
3455,2021-06-17,0,2.4,71.4,21.9,,,
3456,2021-06-18,6.3,2.5,92.1,20,,,
3457,2021-06-19,0,1.8,74,22.3,,,
3458,2021-06-20,0,2.8,73.3,22.9,,,
3459,2021-06-21,0,2.2,67,23.6,,,
3460,2021-06-22,0,2.1,67.9,22.8,,,
3461,2021-06-23,7.5,2.4,70.5,22.4,,,
3462,2021-06-24,0,1.9,71.1,23,,,
3463,2021-06-25,0,2,69,24.1,,,
3464,2021-06-26,4.5,1.8,78.5,22.8,,,
3465,2021-06-27,38.2,2,72.1,24.5,,,
3466,2021-06-28,0.1,1.9,76.4,23.7,,,
3467,2021-06-29,8,1.8,78.6,23.9,,,
3468,2021-06-30,6,1.3,77.9,24.3,,,
3469,2021-07-01,0,1.8,70.9,26.3,1425.54,,
3470,2021-07-02,0,2.3,64.1,27.1,,,
3471,2021-07-03,60,3.6,80,22.6,,,
3472,2021-07-04,21.4,2.3,96.8,21.4,,,
3473,2021-07-05,0,1.4,80.3,23.3,,,
3474,2021-07-06,0,1.6,73.4,25.3,,,
3475,2021-07-07,12.7,1.5,78.5,26.4,,,
3476,2021-07-08,2.9,2,81.6,26,,,
3477,2021-07-09,0,1.9,77.3,25.5,,,
3478,2021-07-10,0.5,2.4,80.4,25.9,,,
3479,2021-07-11,0.4,2.2,86.8,25.7,,,
3480,2021-07-12,0,1.6,75.1,28.1,,,
3481,2021-07-13,0,1.7,76.1,28.8,,,
3482,2021-07-14,0,2.2,71.4,29.7,,,
3483,2021-07-15,0,2.1,71.1,29.1,,,
3484,2021-07-16,0,2.2,68.4,28.8,,,
3485,2021-07-17,0,2.3,63.1,29.1,,,
3486,2021-07-18,0,2.1,62.5,29.6,,,
3487,2021-07-19,67.4,1.9,80.1,26.4,,,
3488,2021-07-20,0,1.5,75.8,27.9,,,
3489,2021-07-21,0,1.7,64,30.5,,,
3490,2021-07-22,0,2,59.8,31.2,,,
3491,2021-07-23,0,1.8,61.8,31.2,,,
3492,2021-07-24,0,1.7,57.4,31.7,,,
3493,2021-07-25,0,2,55.8,31.5,,,
3494,2021-07-26,0,2.4,54.9,31.2,,,
3495,2021-07-27,0,2.1,60.5,31.1,,,
3496,2021-07-28,0,1.9,67.4,30.4,,,
3497,2021-07-29,0,2,69.9,29.6,,,
3498,2021-07-30,0,2.1,63.1,30.5,,,
3499,2021-07-31,3,2.5,69.9,29.8,,,
3500,2021-08-01,21,1.3,81.8,27.1,1440.54,,
3501,2021-08-02,1.7,1.6,82.6,26.5,,,
3502,2021-08-03,0,1.8,76.9,28,,,
3503,2021-08-04,0,2,70.6,28.9,,,
3504,2021-08-05,0,2.1,68.1,29.4,,,
3505,2021-08-06,0,2.1,68.4,28.1,,,
3506,2021-08-07,0,2.1,65,28,,,
3507,2021-08-08,12.7,1.7,74.8,26.8,,,
3508,2021-08-09,0,2.3,62.4,28.3,,,
3509,2021-08-10,0,2.3,62.5,27.7,,,
3510,2021-08-11,0,2,70.3,27.4,,,
3511,2021-08-12,0,1.8,67.1,26.8,,,
3512,2021-08-13,0,2,70.4,26.6,,,
3513,2021-08-14,0,3,63.9,26.1,,,
3514,2021-08-15,0,2.3,59.6,26.9,,,
3515,2021-08-16,0,2.3,61.1,27.3,,,
3516,2021-08-17,9.3,2.4,65,25.9,,,
3517,2021-08-18,5.6,2.8,69.6,24.3,,,
3518,2021-08-19,0,2.6,57.1,26,,,
3519,2021-08-20,0,2.3,63.6,26.6,,,
3520,2021-08-21,62.8,2.7,88.1,23.8,,,
3521,2021-08-22,0,2.1,81.5,24.4,,,
3522,2021-08-23,7.4,2,89.3,22.4,,,
3523,2021-08-24,10.5,2.9,93.6,23.4,,,
3524,2021-08-25,0.3,1.8,85.5,25,,,
3525,2021-08-26,0.7,2.5,84.9,25.5,,,
3526,2021-08-27,0.9,1.3,83.5,22.4,,,
3527,2021-08-28,0,1.8,80.4,23.6,,,
3528,2021-08-29,0.9,1.6,82.6,23.7,,,
3529,2021-08-30,0,1.4,77.5,24.2,,,
3530,2021-08-31,77.4,2.3,93.3,20.5,,,
3531,2021-09-01,0.8,2.9,83.1,21.4,1437.17,,
3532,2021-09-02,0,2.1,70.3,23.5,,,
3533,2021-09-03,0,2.4,60.3,24.3,,,
3534,2021-09-04,0,2.7,57,23.2,,,
3535,2021-09-05,0,3.2,61.1,23.1,,,
3536,2021-09-06,12,3.2,70.1,22.3,,,
3537,2021-09-07,29.6,2.3,98.1,19.6,,,
3538,2021-09-08,1.6,1.7,81.3,22.2,,,
3539,2021-09-09,0,1.5,76.5,23.5,,,
3540,2021-09-10,0,1.9,76,23.6,,,
3541,2021-09-11,0,1.7,73.1,24,,,
3542,2021-09-12,0,1.8,64.6,24.2,,,
3543,2021-09-13,0,2.4,67.1,24.8,,,
3544,2021-09-14,0,2.6,63.3,24.6,,,
3545,2021-09-15,0,3.6,57.5,23.6,,,
3546,2021-09-16,0,2.6,61.1,22.9,,,
3547,2021-09-17,0,3,61.4,23.5,,,
3548,2021-09-18,0,1.6,65.1,23.9,,,
3549,2021-09-19,0,1.9,62.9,23.7,,,
3550,2021-09-20,0,2.7,63.6,23.7,,,
3551,2021-09-21,68.1,2.9,85.1,22,,,
3552,2021-09-22,4.5,2.7,79,20.2,,,
3553,2021-09-23,0,2.4,67.3,20.9,,,
3554,2021-09-24,0,2.2,67.5,21.8,,,
3555,2021-09-25,0,2.3,72.6,21.2,,,
3556,2021-09-26,0,2.3,63,22.6,,,
3557,2021-09-27,0,2.4,66,21.6,,,
3558,2021-09-28,1.3,2.2,75.1,21.5,,,
3559,2021-09-29,13.1,1.7,93.5,20.2,,,
3560,2021-09-30,0,1.5,83.9,20.3,,,
3561,2021-10-01,13.3,2.4,75.8,21.1,1509.29,,
3562,2021-10-02,0,1.6,77.1,20.7,,,
3563,2021-10-03,0,1.9,69.5,22.3,,,
3564,2021-10-04,3.6,2.9,81,22.9,,,
3565,2021-10-05,0,3.3,82.4,23.6,,,
3566,2021-10-06,6.4,2.8,91.5,18.8,,,
3567,2021-10-07,4.6,1.9,85.5,19.4,,,
3568,2021-10-08,3.5,1.7,91.3,18.8,,,
3569,2021-10-09,0.4,2.3,83.5,20.9,,,
3570,2021-10-10,14.2,2.2,89,19.9,,,
3571,2021-10-11,0.3,2.2,78.6,15.2,,,
3572,2021-10-12,0,3.3,67.1,17.9,,,
3573,2021-10-13,0,2.4,66.6,19.6,,,
3574,2021-10-14,0,2,73.6,19.7,,,
3575,2021-10-15,0,2.1,74.4,19,,,
3576,2021-10-16,0,3.4,47.5,10.7,,,
3577,2021-10-17,0,2.9,37.4,5.6,,,
3578,2021-10-18,5.6,2,60.4,9.6,,,
3579,2021-10-19,4.4,2.4,72.8,10.9,,,
3580,2021-10-20,0,1.7,64.9,9.5,,,
3581,2021-10-21,0,1.7,64.1,9.8,,,
3582,2021-10-22,0,1.8,58.4,10.8,,,
3583,2021-10-23,0,1.6,57.3,11.4,,,
3584,2021-10-24,0,1.7,63.1,11.4,,,
3585,2021-10-25,0,1.9,64.5,11.7,,,
3586,2021-10-26,0,1.7,74.5,13,,,
3587,2021-10-27,0,2.2,63.4,13.4,,,
3588,2021-10-28,0,1.4,54.6,12.7,,,
3589,2021-10-29,0,2,55.9,14.6,,,
3590,2021-10-30,0,1.6,62.4,13.8,,,
3591,2021-10-31,0.7,1.6,73.3,14.1,,,
3592,2021-11-01,0,1.9,77.3,12.9,1549.72,,
3593,2021-11-02,0,1.7,76.6,11.5,,,
3594,2021-11-03,0,1.5,71.1,12.1,,,
3595,2021-11-04,0,1.3,80.4,12.1,,,
3596,2021-11-05,0,1.5,68.5,13,,,
3597,2021-11-06,0,1.6,61.1,14.1,,,
3598,2021-11-07,0,2.1,57.5,15.3,,,
3599,2021-11-08,25.7,3.2,82.1,8.6,,,
3600,2021-11-09,2,2.4,80.3,4.9,,,
3601,2021-11-10,0.3,2.5,73.4,4.2,,,
3602,2021-11-11,0,2.9,60.6,5.3,,,
3603,2021-11-12,0,2.6,55.4,4.5,,,
3604,2021-11-13,0,1.5,66.1,7.3,,,
3605,2021-11-14,0,2.2,69.8,11.3,,,
3606,2021-11-15,0,1.6,71.3,10.1,,,
3607,2021-11-16,0,1.9,65.5,8.5,,,
3608,2021-11-17,0,1.6,64.1,7.5,,,
3609,2021-11-18,0,2.4,70.8,11.9,,,
3610,2021-11-19,0,1.9,84.8,12.9,,,
3611,2021-11-20,0,1.6,77,10.4,,,
3612,2021-11-21,5.9,1.9,74.4,10.4,,,
3613,2021-11-22,1.3,4.1,61.8,2.7,,,
3614,2021-11-23,0,3.2,60.9,-0.6,,,
3615,2021-11-24,0,1.9,64.3,4.1,,,
3616,2021-11-25,0,2.2,55,5.7,,,
3617,2021-11-26,0,2.2,57.5,2.9,,,
3618,2021-11-27,0,1.6,53,3.4,,,
3619,2021-11-28,0,1.5,52.4,5.1,,,
3620,2021-11-29,0,1.6,62,7.6,,,
3621,2021-11-30,27.2,3.7,80.4,5.7,,,
3622,2021-12-01,0,4.2,51.8,-1.3,1468.9,,
3623,2021-12-02,0.1,2.1,68.9,1.3,,,
3624,2021-12-03,0.4,2.9,53.3,1.9,,,
3625,2021-12-04,0,2,48.5,1.4,,,
3626,2021-12-05,0,1.4,50.4,2.9,,,
3627,2021-12-06,0,1.6,61.4,5.4,,,
3628,2021-12-07,0,1.2,68.3,6.8,,,
3629,2021-12-08,0,1.5,70,6.7,,,
3630,2021-12-09,0,2.2,70.3,6.5,,,
3631,2021-12-10,0.7,2.1,81.5,7,,,
3632,2021-12-11,0,1.4,83.6,6,,,
3633,2021-12-12,0,3.2,61.8,1.2,,,
3634,2021-12-13,0,2.3,43.8,-2.2,,,
3635,2021-12-14,1.2,2,64.9,3.7,,,
3636,2021-12-15,2.1,1.7,84.8,7.2,,,
3637,2021-12-16,0,1.8,71.6,6.4,,,
3638,2021-12-17,0,4.6,50.5,-5.6,,,
